,Model,Image,y_label,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
2568,AF522,AF522.jpg,AF522,2.3,F,-495.31771921140705,-490.8016041763579,,169.63133239746094,174.17115783691406,163.74143981933594
2569,AF523,AF523.jpg,AF523,2.4,F,-491.10588912511656,-487.79580774732494,,154.6236572265625,188.2069091796875,164.07687377929688
2570,AF524,AF524.jpg,AF524,2.7,F,-491.4256295716819,-488.35082313481684,,156.08229064941406,175.78358459472656,157.75564575195312
2571,AF525,AF525.jpg,AF525,2.283333333333333,F,-551.5218428391928,-542.7041980244936,,257.6294860839844,284.3757019042969,266.2279052734375
2572,AF526,AF526.jpg,AF526,3.1166666666666667,F,-524.8954788423929,-518.7437248784915,,219.29718017578125,270.1021423339844,240.37318420410156
2573,AF527,AF527.jpg,AF527,3.1333333333333333,F,-521.0975534164459,-521.2057068769032,,253.7422637939453,279.0978088378906,261.5271301269531
2574,AF528,AF528.jpg,AF528,2.9166666666666665,F,-503.45573369353076,-498.40491290388496,,168.17047119140625,211.44137573242188,183.71292114257812
2575,AF529,AF529.jpg,AF529,2.55,F,-500.36007825680196,-495.70277216130694,,180.32240295410156,225.15419006347656,197.13279724121094
2576,AF53,AF53.jpg,AF53,2.1666666666666665,F,-499.635291399567,-495.8557440092678,,182.22755432128906,238.0950469970703,205.43641662597656
2577,AF530,AF530.jpg,AF530,2.833333333333333,F,-499.6174798934698,-493.5519025335415,,181.1044921875,203.75027465820312,185.5062255859375
2578,AF531,AF531.jpg,AF531,3.0,F,-487.2198963327005,-485.06692658790064,,130.45565795898438,158.42617797851562,135.33230590820312
2579,AF532,AF532.jpg,AF532,2.15,F,-506.7552662519888,-501.53513914301146,,229.47549438476562,249.34014892578125,233.8179168701172
2580,AM96,AM96.jpg,AM96,2.316666666666667,M,-504.47904373910006,,-494.3656619459193,208.96412658691406,174.77523803710938,185.37063598632812
2581,AM960,AM960.jpg,AM960,2.716666666666667,M,-503.1245303962385,,-502.95030367987505,183.1266326904297,176.916748046875,172.26004028320312
2582,AM961,AM961.jpg,AM961,2.9166666666666665,M,-530.1806556815329,,-518.1584081232088,235.78236389160156,206.5992889404297,215.39352416992188
2583,AM962,AM962.jpg,AM962,2.716666666666667,M,-518.1888774342146,,-506.928698178734,259.3749084472656,218.84490966796875,234.18003845214844
2584,AM963,AM963.jpg,AM963,3.1,M,-487.2254134543716,,-474.26224514500086,186.3480682373047,133.33287048339844,153.3222198486328
2585,AM964,AM964.jpg,AM964,2.2666666666666666,M,-522.7120337375887,,-520.4542010911177,225.7647705078125,199.1082305908203,206.3079833984375
2586,AM965,AM965.jpg,AM965,2.966666666666667,M,-507.2251768083081,,-498.9430449909188,195.08074951171875,181.27752685546875,180.8731231689453
2587,AM966,AM966.jpg,AM966,2.9,M,-551.234550934583,,-550.4907718628838,263.87188720703125,256.0199890136719,254.6436309814453
2588,AM967,AM967.jpg,AM967,3.1333333333333333,M,-489.7488683663449,,-479.29023788593656,180.807861328125,136.35313415527344,151.32052612304688
2589,AM968,AM968.jpg,AM968,2.2333333333333334,M,-511.5499331298417,,-505.3913226339876,193.6435089111328,170.86976623535156,174.937744140625
2590,AM969,AM969.jpg,AM969,2.8833333333333333,M,-499.51920028850367,,-486.33788015522094,220.79885864257812,176.03366088867188,192.68128967285156
2591,AM97,AM97.jpg,AM97,3.733333333333333,M,-501.2093234233014,,-495.686816428677,196.43020629882812,175.5740966796875,178.77810668945312
2592,AM970,AM970.jpg,AM970,2.9,M,-507.2179866335763,,-498.983478600131,197.6160430908203,181.94586181640625,182.57675170898438
2593,AM971,AM971.jpg,AM971,2.0,M,-560.1078398225134,,-559.0937687023854,330.3815612792969,284.28717041015625,303.713134765625
2594,AM972,AM972.jpg,AM972,2.583333333333333,M,-494.0810046092668,,-483.7841909288903,209.71115112304688,167.10816955566406,182.23069763183594
2595,AM973,AM973.jpg,AM973,2.85,M,-521.1568680318826,,-517.0123140991359,240.29519653320312,206.1654510498047,217.6673126220703
2596,AM974,AM974.jpg,AM974,2.4833333333333334,M,-549.1364947770777,,-538.88386019149,260.0720520019531,218.4097137451172,234.3634033203125
2597,AM975,AM975.jpg,AM975,2.716666666666667,M,-489.695877966558,,-485.3925183067211,147.99087524414062,149.456298828125,139.19528198242188
2598,AM976,AM976.jpg,AM976,1.9166666666666667,M,-545.7557565758539,,-538.6438101245029,252.99490356445312,218.4051055908203,230.4553680419922
2599,AM977,AM977.jpg,AM977,1.8333333333333333,M,-517.9785842267818,,-505.75046999736054,243.72625732421875,208.0502166748047,220.4535675048828
2600,AM978,AM978.jpg,AM978,2.6666666666666665,M,-533.5714449276463,,-517.6541583401935,264.89239501953125,237.93121337890625,246.263427734375
2601,AM979,AM979.jpg,AM979,2.3,M,-523.0725862695247,,-525.1108300637235,270.8811950683594,252.93408203125,256.772705078125
2602,AM98,AM98.jpg,AM98,3.1166666666666667,M,-515.1897438147743,,-504.5328740562677,247.55770874023438,209.41629028320312,223.21755981445312
2603,AM980,AM980.jpg,AM980,2.283333333333333,M,-497.2166705594427,,-483.5593517382021,200.05642700195312,170.79713439941406,178.47462463378906
2604,AM981,AM981.jpg,AM981,2.566666666666667,M,-535.7112078827723,,-523.3567620814201,370.0022277832031,330.9949951171875,347.1105651855469
2605,AM982,AM982.jpg,AM982,2.683333333333333,M,-528.4303042618459,,-531.0244825271055,266.0169677734375,258.3117370605469,256.90673828125
2606,AM983,AM983.jpg,AM983,2.6333333333333333,M,-507.34137171416324,,-497.2000348969142,210.4034881591797,178.72964477539062,188.05059814453125
2607,AM984,AM984.jpg,AM984,3.283333333333333,M,-493.839906089689,,-482.42155285804824,224.50064086914062,176.2964630126953,194.9270782470703
2608,AM985,AM985.jpg,AM985,3.2333333333333334,M,-515.1678819279182,,-506.09249167436036,256.5179443359375,219.47543334960938,232.89813232421875
2609,AM986,AM986.jpg,AM986,2.183333333333333,M,-510.49543719392017,,-500.7805242042978,213.37222290039062,196.57850646972656,198.3468780517578
2610,AM987,AM987.jpg,AM987,2.683333333333333,M,-498.62375174798547,,-489.10939531797453,200.87449645996094,180.74954223632812,183.7567596435547
2611,AM988,AM988.jpg,AM988,2.7666666666666666,M,-524.2950533148299,,-525.3577689950138,252.5784149169922,255.05877685546875,248.35755920410156
2612,AM989,AM989.jpg,AM989,2.5166666666666666,M,-560.6013152588862,,-551.9922483904298,305.5676574707031,284.1886901855469,290.38507080078125
2613,AF959,AF959.jpg,AF959,3.35,F,-559.5760046334561,-553.7464274760418,,299.60577392578125,330.4901123046875,311.04620361328125
2614,AF96,AF96.jpg,AF96,3.1,F,-499.13913690421066,-497.89956123683123,,172.18898010253906,178.86651611328125,167.56256103515625
2615,AF960,AF960.jpg,AF960,2.4166666666666665,F,-508.5695967099261,-505.2244567763647,,222.76052856445312,248.28030395507812,229.97552490234375
2616,AF961,AF961.jpg,AF961,3.8333333333333335,F,-509.3280106375397,-505.8142075718635,,182.32852172851562,232.33457946777344,202.1573028564453
2617,AF962,AF962.jpg,AF962,3.983333333333333,F,-523.9525363552073,-519.8945497361432,,236.66383361816406,257.804931640625,241.85252380371094
2618,AF963,AF963.jpg,AF963,4.216666666666667,F,-527.9271086007428,-522.1135382568996,,222.35256958007812,251.57760620117188,231.5643310546875
2619,AF964,AF964.jpg,AF964,3.783333333333333,F,-539.9796665607103,-530.3274847592096,,228.9535369873047,267.5675964355469,243.43817138671875
2620,AF965,AF965.jpg,AF965,2.933333333333333,F,-531.4494186261634,-533.0560254863498,,236.80491638183594,275.1101379394531,251.2710723876953
2621,AF966,AF966.jpg,AF966,3.033333333333333,F,-509.28514672035726,-502.6509830891028,,215.5840606689453,253.04840087890625,229.15289306640625
2622,AF967,AF967.jpg,AF967,3.9,F,-526.0768077989969,-523.5476248849853,,243.76316833496094,280.54412841796875,257.5244140625
2623,AF968,AF968.jpg,AF968,2.3,F,-509.4015450308311,-502.1206714111565,,196.24452209472656,251.08108520507812,219.1640167236328
2624,AF969,AF969.jpg,AF969,3.783333333333333,F,-492.1178738766397,-489.0599127381862,,144.84368896484375,169.10643005371094,148.47357177734375
2625,AF97,AF97.jpg,AF97,2.3,F,-500.8047962676259,-498.3621317593063,,186.52792358398438,208.66290283203125,190.8468017578125
2626,AF970,AF970.jpg,AF970,2.533333333333333,F,-519.9095600937882,-523.3856092007029,,233.8091583251953,250.73626708984375,236.69337463378906
2627,AF971,AF971.jpg,AF971,4.1,F,-530.6958570840877,-526.0582909063064,,239.95004272460938,271.5538635253906,250.8282470703125
2628,AF972,AF972.jpg,AF972,4.366666666666666,F,-510.4746574592569,-504.56174538063533,,173.2611083984375,212.72337341308594,186.79234313964844
2629,AF973,AF973.jpg,AF973,3.0,F,-570.6210030797715,-557.0266763710371,,301.4169616699219,340.2842102050781,317.14166259765625
2630,AF974,AF974.jpg,AF974,2.716666666666667,F,-511.767698302796,-511.9148207441048,,276.44171142578125,288.8664245605469,277.8272399902344
2631,AF975,AF975.jpg,AF975,2.466666666666667,F,-515.0550945636203,-513.1588288265394,,275.0338134765625,289.8667907714844,277.6495056152344
2632,AF1638,AF1638.jpg,AF1638,3.8333333333333335,F,-499.1640893746992,-493.78468596983396,,163.64566040039062,204.9749755859375,177.9139862060547
2633,AF1639,AF1639.jpg,AF1639,3.3666666666666667,F,-504.6568315151868,-501.9255558924431,,163.51698303222656,185.02012634277344,166.55686950683594
2634,AF164,AF164.jpg,AF164,3.083333333333333,F,-511.2733846240422,-504.54297162746144,,175.9849395751953,218.3285675048828,191.24612426757812
2635,AF1640,AF1640.jpg,AF1640,3.8666666666666663,F,-521.1970708535227,-516.6933338483566,,213.83897399902344,245.14981079101562,223.9840087890625
2636,AF1641,AF1641.jpg,AF1641,1.1666666666666667,F,-516.3670018735794,-512.4482557066468,,198.76528930664062,208.74452209472656,196.9696044921875
2637,AF1642,AF1642.jpg,AF1642,2.8,F,-488.47503323198674,-483.2785179638371,,134.0460968017578,179.78228759765625,149.66990661621094
2638,AF1643,AF1643.jpg,AF1643,3.6166666666666663,F,-490.76986134470036,-488.7340559375126,,151.52426147460938,177.29811096191406,156.37510681152344
2639,AF1644,AF1644.jpg,AF1644,3.816666666666667,F,-495.74077064874416,-492.7518740597892,,178.8394317626953,206.2192840576172,185.77146911621094
2640,AF1645,AF1645.jpg,AF1645,3.333333333333333,F,-522.103381567111,-513.5399649986649,,228.19024658203125,261.0746765136719,239.52337646484375
2641,AF1646,AF1646.jpg,AF1646,4.383333333333334,F,-560.5779434118729,-573.7987205192627,,252.83299255371094,269.69781494140625,256.09918212890625
2642,AF1647,AF1647.jpg,AF1647,3.633333333333333,F,-538.6305823726183,-527.1555151969314,,265.3274230957031,318.7121887207031,288.52056884765625
2643,AF1648,AF1648.jpg,AF1648,3.2,F,-504.63551997393927,-499.7672786469512,,208.24276733398438,253.678466796875,226.08619689941406
2644,AF1649,AF1649.jpg,AF1649,3.283333333333333,F,-507.2356521015798,-504.29603246089505,,173.39036560058594,197.51194763183594,178.3077850341797
2645,AF165,AF165.jpg,AF165,2.6,F,-530.9518900417377,-526.7997032307795,,214.57606506347656,244.81578063964844,224.15371704101562
2646,AF1650,AF1650.jpg,AF1650,3.2,F,-506.77875428597133,-501.76240466737704,,181.9269561767578,224.87132263183594,197.70767211914062
2647,AF1651,AF1651.jpg,AF1651,1.8,F,-519.8232043317925,-514.2345277296768,,237.92108154296875,265.4988098144531,246.58486938476562
2648,AF1652,AF1652.jpg,AF1652,4.066666666666666,F,-501.59557559355676,-496.95803004369816,,188.4874267578125,228.78733825683594,202.95724487304688
2649,AF1653,AF1653.jpg,AF1653,2.6166666666666667,F,-511.9324045897427,-508.3438008307128,,212.7064208984375,230.84573364257812,215.69178771972656
2650,AF1654,AF1654.jpg,AF1654,2.966666666666667,F,-509.915637476204,-505.67041701949734,,175.44435119628906,212.13958740234375,187.47805786132812
2651,AF1655,AF1655.jpg,AF1655,3.0,F,-535.7606569285249,-529.773511761833,,237.7431182861328,278.0830993652344,253.341796875
2652,AF1656,AF1656.jpg,AF1656,4.05,F,-500.9168492313806,-498.8758629075603,,189.53346252441406,232.14968872070312,205.3394012451172
2653,AF1657,AF1657.jpg,AF1657,3.316666666666667,F,-518.6438787758506,-512.1957219187958,,214.10739135742188,250.26402282714844,226.9208984375
2654,AF1658,AF1658.jpg,AF1658,3.1333333333333333,F,-501.5931706592661,-501.02553283694726,,191.99185180664062,209.962646484375,194.23866271972656
2655,AF1659,AF1659.jpg,AF1659,3.566666666666667,F,-497.9589162794146,-494.16579950049845,,168.35650634765625,226.3147430419922,192.45050048828125
2656,AF166,AF166.jpg,AF166,2.7,F,-506.66499288076807,-500.63723108765356,,203.2569122314453,262.7997131347656,229.00782775878906
2657,CF306,CF306.jpg,CF306,2.6666666666666665,F,-616.1765376083964,-611.1863747953556,,347.6292724609375,355.3288269042969,347.5750427246094
2658,CF307,CF307.jpg,CF307,3.433333333333333,F,-626.5129525943003,-611.3438562828486,,343.38763427734375,352.06085205078125,343.7834167480469
2659,CF308,CF308.jpg,CF308,2.466666666666667,F,-570.4860552298301,-561.6644811228168,,291.0700378417969,303.2422790527344,292.5660095214844
2660,CF309,CF309.jpg,CF309,4.1,F,-610.4289318441947,-595.6980217246714,,347.7261962890625,341.67626953125,340.7112731933594
2661,CF31,CF31.jpg,CF31,2.683333333333333,F,-558.9520546893135,-544.9915608065567,,284.9572448730469,288.8537292480469,282.0897216796875
2662,CF310,CF310.jpg,CF310,2.65,F,-575.3540820498624,-595.4792703492976,,304.5799255371094,290.56732177734375,293.0106201171875
2663,CF311,CF311.jpg,CF311,2.566666666666667,F,-535.1377544454526,-530.5392795755398,,243.68182373046875,244.53500366210938,238.4222412109375
2664,CF312,CF312.jpg,CF312,2.6333333333333333,F,-547.3597922355314,-547.8856432251537,,251.0363006591797,252.21202087402344,246.1120147705078
2665,CF313,CF313.jpg,CF313,2.1166666666666667,F,-566.253100805056,-562.6702081848764,,288.92303466796875,316.84320068359375,298.6454772949219
2666,CF314,CF314.jpg,CF314,1.9166666666666667,F,-532.3361289256053,-531.3047953814887,,241.0189666748047,248.53042602539062,239.13348388671875
2667,CF315,CF315.jpg,CF315,2.8666666666666667,F,-549.2378776000622,-549.9472921402935,,265.3008728027344,269.0459289550781,261.9946594238281
2668,CF316,CF316.jpg,CF316,2.9,F,-607.2331248136262,-596.2530917961601,,331.662109375,336.0686950683594,329.7378234863281
2669,CF317,CF317.jpg,CF317,2.9,F,-558.6679057796905,-550.1921784263315,,277.4774169921875,297.7326354980469,282.97576904296875
2670,CF318,CF318.jpg,CF318,2.45,F,-520.4983078102247,-519.2007652841837,,222.16697692871094,247.2032928466797,229.10667419433594
2671,CF319,CF319.jpg,CF319,2.65,F,-569.7377905297715,-574.1505243440606,,298.1766357421875,313.78094482421875,301.5625305175781
2672,CF32,CF32.jpg,CF32,1.9833333333333332,F,-608.9579526060563,-596.5601710859188,,306.05621337890625,329.6022033691406,313.7038269042969
2673,CF320,CF320.jpg,CF320,2.45,F,-561.6461538971084,-565.3980287801319,,290.4503479003906,284.5167541503906,282.6865234375
2674,CF321,CF321.jpg,CF321,1.9333333333333331,F,-618.4335075915641,-618.3202379954023,,345.7846984863281,323.1471862792969,330.5323791503906
2675,CF322,CF322.jpg,CF322,2.45,F,-555.1055421487763,-555.15379339217,,260.4726257324219,258.58416748046875,254.18882751464844
2676,CF323,CF323.jpg,CF323,2.6666666666666665,F,-554.6519599753233,-555.9895303648461,,278.8072814941406,268.8740539550781,268.82977294921875
2677,CF324,CF324.jpg,CF324,2.3833333333333333,F,-531.5213818189964,-533.6290906872098,,260.0294494628906,239.76739501953125,244.55657958984375
2678,CF325,CF325.jpg,CF325,3.066666666666667,F,-565.8609426282464,-559.2165224711653,,256.81988525390625,269.4433898925781,257.9421691894531
2679,AM1734,AM1734.jpg,AM1734,3.783333333333333,M,-494.74268923413524,,-484.98411999861594,182.04501342773438,145.56689453125,156.2726287841797
2680,AM1735,AM1735.jpg,AM1735,3.4166666666666665,M,-548.988278278873,,-550.5519246915552,274.1874084472656,256.6402893066406,260.3412170410156
2681,AM1736,AM1736.jpg,AM1736,3.966666666666667,M,-497.2926819520494,,-492.2141614427411,181.17919921875,164.0879364013672,164.71627807617188
2682,AM1737,AM1737.jpg,AM1737,3.9,M,-515.413548354705,,-505.1287657798812,244.8629150390625,198.13938903808594,216.4823455810547
2683,AM1738,AM1738.jpg,AM1738,3.583333333333333,M,-534.5048816796307,,-529.4457524689255,261.1871643066406,239.8017120361328,245.18943786621094
2684,AM1739,AM1739.jpg,AM1739,2.716666666666667,M,-502.92472641859945,,-494.2103534568202,205.41665649414062,174.16015625,183.0845489501953
2685,AM174,AM174.jpg,AM174,2.9166666666666665,M,-500.66957432105335,,-490.5762111627499,194.21060180664062,150.40061950683594,165.60531616210938
2686,AM1740,AM1740.jpg,AM1740,4.1,M,-499.8697996340786,,-491.9240533310701,207.47023010253906,187.8733673095703,190.85653686523438
2687,AM1741,AM1741.jpg,AM1741,3.7666666666666666,M,-504.94062354854776,,-495.8882476141412,227.5049285888672,200.80270385742188,208.07736206054688
2688,AM1742,AM1742.jpg,AM1742,4.283333333333333,M,-556.7730337625876,,-540.2729407626198,287.919921875,270.9248046875,274.5999450683594
2689,AM1743,AM1743.jpg,AM1743,3.283333333333333,M,-494.08213589702655,,-485.2643560644812,190.4312286376953,160.83291625976562,168.29055786132812
2690,AM1744,AM1744.jpg,AM1744,3.2333333333333334,M,-493.2871733355125,,-485.2094565565947,187.7551727294922,164.8839111328125,168.7466583251953
2691,AM1745,AM1745.jpg,AM1745,3.333333333333333,M,-571.7892333706986,,-570.3652016227766,272.3877258300781,262.44952392578125,262.2851257324219
2692,AM1746,AM1746.jpg,AM1746,4.216666666666667,M,-524.4716736596832,,-516.4026736862318,254.94093322753906,230.13259887695312,237.13714599609375
2693,AM1747,AM1747.jpg,AM1747,2.95,M,-483.7130608765028,,-471.45028506670184,181.25782775878906,128.81809997558594,148.25762939453125
2694,AM1748,AM1748.jpg,AM1748,2.8833333333333333,M,-525.8297519323464,,-515.2591308052278,254.1736602783203,228.9510040283203,236.15139770507812
2695,AM1749,AM1749.jpg,AM1749,3.033333333333333,M,-499.3302611664742,,-487.86464603314465,208.8226776123047,170.34439086914062,183.21609497070312
2696,AM175,AM175.jpg,AM175,2.683333333333333,M,-506.38427793592956,,-496.5221297759519,229.4173126220703,190.95494079589844,204.4605712890625
2697,AM1750,AM1750.jpg,AM1750,3.6666666666666665,M,-493.1719898396833,,-481.96268541886536,180.47079467773438,146.423095703125,155.7587432861328
2698,AM1751,AM1751.jpg,AM1751,3.933333333333333,M,-541.4366311358796,,-535.5321396606398,274.24822998046875,240.40036010742188,252.5040283203125
2699,AF1571,AF1571.jpg,AF1571,3.7,F,-527.7942562319475,-522.377487904295,,222.35394287109375,251.97134399414062,231.77894592285156
2700,AF1572,AF1572.jpg,AF1572,4.3,F,-505.4710475125176,-501.3412624582171,,187.56358337402344,217.06488037109375,195.97116088867188
2701,AF1573,AF1573.jpg,AF1573,3.583333333333333,F,-527.2607949845354,-530.2862643087228,,220.753662109375,225.65139770507812,216.98255920410156
2702,AF1574,AF1574.jpg,AF1574,3.7666666666666666,F,-601.6417011382524,-575.4212324949308,,367.47613525390625,419.9959411621094,391.1185302734375
2703,AF1575,AF1575.jpg,AF1575,3.066666666666667,F,-509.7724908450183,-504.8372376111158,,193.84205627441406,237.94895935058594,210.60218811035156
2704,AF1576,AF1576.jpg,AF1576,3.35,F,-523.418725883049,-515.5998256214672,,272.4270324707031,301.8011779785156,282.677001953125
2705,AF1577,AF1577.jpg,AF1577,3.4,F,-503.65089652588426,-500.86643624094773,,172.9860076904297,229.77975463867188,196.51336669921875
2706,AF1578,AF1578.jpg,AF1578,2.7666666666666666,F,-497.15466238953525,-495.49799657405504,,170.59661865234375,195.1506805419922,175.6404571533203
2707,AF1579,AF1579.jpg,AF1579,4.1,F,-528.0641338191572,-522.8927777133702,,250.4261016845703,290.9296569824219,266.33197021484375
2708,AF158,AF158.jpg,AF158,2.5166666666666666,F,-516.1456886946261,-511.4365507773916,,210.44020080566406,256.78302001953125,228.8391571044922
2709,AF1580,AF1580.jpg,AF1580,3.466666666666667,F,-520.4013412568115,-512.193770382099,,185.99497985839844,221.7750244140625,197.8515167236328
2710,AF1581,AF1581.jpg,AF1581,4.116666666666666,F,-539.6910838231254,-533.4002853605425,,238.81304931640625,262.7794494628906,245.55735778808594
2711,AF1582,AF1582.jpg,AF1582,4.216666666666667,F,-500.9242315401773,-500.8134598085628,,175.9543914794922,198.5127716064453,180.11024475097656
2712,AF1583,AF1583.jpg,AF1583,3.8,F,-587.8024899722445,-580.3938998300783,,287.6375427246094,321.15185546875,300.3215026855469
2713,AF1584,AF1584.jpg,AF1584,3.8333333333333335,F,-509.44826392382697,-503.0906672378251,,185.04750061035156,219.13613891601562,195.92771911621094
2714,AF1585,AF1585.jpg,AF1585,3.75,F,-531.3386535314602,-525.4030137662413,,235.279541015625,262.1566162109375,243.51048278808594
2715,AF1586,AF1586.jpg,AF1586,3.7666666666666666,F,-491.72850824183035,-488.3982684575145,,131.433349609375,177.3640899658203,147.0457000732422
2716,AF1587,AF1587.jpg,AF1587,3.533333333333333,F,-516.7218545815572,-510.7329368362583,,221.02975463867188,253.14390563964844,231.78451538085938
2717,AF1588,AF1588.jpg,AF1588,3.933333333333333,F,-523.3708995757333,-514.9786210830262,,257.8239440917969,301.82720947265625,275.7580261230469
2718,AF1589,AF1589.jpg,AF1589,3.716666666666667,F,-488.8145061875382,-484.62029572885245,,151.865478515625,194.31101989746094,166.33103942871094
2719,AF159,AF159.jpg,AF159,2.783333333333333,F,-488.0339274774754,-485.865377362677,,151.750244140625,169.42430114746094,152.0606231689453
2720,AF1590,AF1590.jpg,AF1590,1.0666666666666669,F,-570.2524777301965,-567.2777503389981,,272.7377624511719,307.58380126953125,285.9246520996094
2721,AF1591,AF1591.jpg,AF1591,3.7,F,-508.3602151255582,-502.2010279525893,,197.45445251464844,239.16607666015625,212.9563446044922
2722,AF1592,AF1592.jpg,AF1592,4.466666666666667,F,-496.72904657554636,-490.8244498394243,,162.5426788330078,197.89041137695312,173.3390655517578
2723,AF1593,AF1593.jpg,AF1593,4.15,F,-529.0466847137254,-521.8789060749294,,227.03565979003906,248.8089141845703,232.33938598632812
2724,AF1594,AF1594.jpg,AF1594,3.816666666666667,F,-534.1261664920536,-528.2525527731461,,241.73391723632812,283.1161193847656,257.9749450683594
2725,AF1595,AF1595.jpg,AF1595,3.9166666666666665,F,-602.9080732609611,-611.1205697453381,,373.5620422363281,391.51043701171875,379.0390625
2726,AF1596,AF1596.jpg,AF1596,3.066666666666667,F,-523.4233325316965,-513.7270944941766,,271.7169494628906,320.1819763183594,292.28302001953125
2727,AF1597,AF1597.jpg,AF1597,3.75,F,-521.3967482845529,-513.5865804066394,,220.24562072753906,262.8664245605469,236.76889038085938
2728,AF1598,AF1598.jpg,AF1598,3.583333333333333,F,-490.92595488299395,-487.79999374537806,,135.6615753173828,163.8441925048828,140.99844360351562
2729,AF1599,AF1599.jpg,AF1599,3.466666666666667,F,-494.7211389052604,-491.08745698627695,,161.9727783203125,185.40078735351562,166.0132293701172
2730,AF16,AF16.jpg,AF16,2.1,F,-513.0738307015502,-506.9147402326958,,218.69207763671875,240.81668090820312,223.97657775878906
2731,AF160,AF160.jpg,AF160,1.9833333333333332,F,-497.84434260349343,-500.21876778707656,,189.97601318359375,186.09678649902344,180.6032257080078
2732,AF1600,AF1600.jpg,AF1600,3.0166666666666666,F,-510.7172976259358,-507.7995139438024,,231.930419921875,265.2308349609375,243.5685272216797
2733,AF1601,AF1601.jpg,AF1601,4.483333333333333,F,-503.1551240500466,-496.58718559880595,,170.75656127929688,217.10511779785156,188.15493774414062
2734,AF1602,AF1602.jpg,AF1602,3.7,F,-519.6375235310015,-519.4331999022423,,180.6807403564453,199.8975830078125,183.1893768310547
2735,AM1675,AM1675.jpg,AM1675,4.116666666666666,M,-582.3288395031669,,-594.5050194193504,298.08544921875,280.8076171875,284.79815673828125
2736,AM1676,AM1676.jpg,AM1676,3.1166666666666667,M,-497.3911030572223,,-486.6732299912033,195.2527313232422,155.35647583007812,168.48062133789062
2737,AM1677,AM1677.jpg,AM1677,4.083333333333333,M,-505.38320338304436,,-491.9478000744244,236.09475708007812,208.7939453125,216.61924743652344
2738,AM1678,AM1678.jpg,AM1678,4.0,M,-544.4293989411683,,-530.005909824354,268.87481689453125,222.93138122558594,241.354736328125
2739,AM1679,AM1679.jpg,AM1679,4.1,M,-525.2453340422401,,-509.94238873714966,264.15655517578125,218.37161254882812,236.61891174316406
2740,AM168,AM168.jpg,AM168,2.6,M,-513.3666019874405,,-501.86958238976786,193.02955627441406,156.57101440429688,167.7602996826172
2741,AM1680,AM1680.jpg,AM1680,3.35,M,-511.0622546829751,,-498.71001427094814,261.802978515625,223.19374084472656,237.558837890625
2742,AM1681,AM1681.jpg,AM1681,4.1,M,-547.3930131068319,,-540.8074193601664,286.2822570800781,243.16798400878906,260.3846740722656
2743,AM1682,AM1682.jpg,AM1682,3.9166666666666665,M,-521.4294002766619,,-524.5929812029565,229.05897521972656,213.30821228027344,215.03550720214844
2744,AM1683,AM1683.jpg,AM1683,3.3666666666666667,M,-499.1834818389325,,-486.99845278644113,228.45724487304688,176.48143005371094,197.29490661621094
2745,AM1684,AM1684.jpg,AM1684,3.6666666666666665,M,-505.7605494515643,,-502.0758172339767,196.45687866210938,182.99574279785156,182.47586059570312
2746,AM1685,AM1685.jpg,AM1685,4.1,M,-552.415386487261,,-544.3981264875805,264.46026611328125,233.46424865722656,243.882080078125
2747,AM1686,AM1686.jpg,AM1686,3.583333333333333,M,-512.6942228835875,,-512.8037147361705,209.7277374267578,209.75184631347656,203.0932159423828
2748,AM1687,AM1687.jpg,AM1687,3.983333333333333,M,-562.4515374779166,,-574.1340733401007,262.7990417480469,252.4287109375,252.28526306152344
2749,AM1688,AM1688.jpg,AM1688,4.083333333333333,M,-529.9304496779629,,-519.3935388718766,263.3239440917969,232.23236083984375,242.67628479003906
2750,AM1689,AM1689.jpg,AM1689,4.133333333333334,M,-511.68569928830686,,-502.450044975857,205.43421936035156,185.5084228515625,188.5851593017578
2751,AM169,AM169.jpg,AM169,1.7666666666666666,M,-517.9907494786765,,-507.1995238706516,235.04420471191406,208.65573120117188,215.98045349121094
2752,AM1690,AM1690.jpg,AM1690,4.433333333333334,M,-575.5358916295946,,-561.3726753896497,329.92242431640625,294.0914306640625,308.099609375
2753,AM1691,AM1691.jpg,AM1691,4.05,M,-488.4399439347389,,-475.9771821459405,175.3751220703125,132.3061981201172,146.2421112060547
2754,AM1692,AM1692.jpg,AM1692,4.5,M,-533.9265769220119,,-525.3142624104105,230.68495178222656,200.0243377685547,209.44859313964844
2755,AM1693,AM1693.jpg,AM1693,4.266666666666667,M,-521.6542375590252,,-512.6196698447807,261.3733215332031,217.11146545410156,234.48406982421875
2756,AM1694,AM1694.jpg,AM1694,3.1666666666666665,M,-516.4636561724453,,-511.8174996813312,230.52108764648438,212.19053649902344,215.26373291015625
2757,AM1695,AM1695.jpg,AM1695,3.066666666666667,M,-553.2834941775141,,-548.0452451858774,317.1090087890625,291.46441650390625,300.0181579589844
2758,AM1696,AM1696.jpg,AM1696,4.466666666666667,M,-513.0501392296906,,-500.31176889418157,256.55242919921875,198.27749633789062,223.20985412597656
2759,AM1697,AM1697.jpg,AM1697,4.216666666666667,M,-529.798366857882,,-512.5903038423274,257.2641906738281,226.153564453125,236.47669982910156
2760,AM1698,AM1698.jpg,AM1698,4.4,M,-527.9357422577059,,-516.9795046983066,244.43899536132812,214.2029571533203,223.76939392089844
