,Model,Image,y_pred,y_true,sexe_f_prob,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
3290,CM410,CM410.jpg,1,1,2.9081026e-08,2.816666666666667,M,-486.47962102155714,,-472.0116908524682,465.9785461425781,341.113037109375,392.9564514160156
3291,CM411,CM411.jpg,1,1,3.236194e-05,2.8666666666666667,M,-440.00844099504735,,-433.9155589742238,399.51080322265625,325.61041259765625,347.1069641113281
3292,CM412,CM412.jpg,1,1,7.1316845e-06,3.2333333333333334,M,-450.7848572172933,,-448.0274934174015,432.5871887207031,337.0780029296875,371.5431823730469
3293,AM269,AM269.jpg,1,1,0.00022106875,4.016666666666667,M,-425.4293129396619,,-415.96389727026605,321.95208740234375,194.18234252929688,241.55270385742188
3294,AM27,AM27.jpg,1,1,1.3437404e-05,4.05,M,-450.6348516819802,,-440.5993856095188,362.4418640136719,238.18597412109375,285.8601989746094
3295,AM270,AM270.jpg,1,1,0.21491285,2.7333333333333334,M,-418.8898550644965,,-406.1248501177606,308.99493408203125,238.4114532470703,252.639404296875
3296,AM271,AM271.jpg,1,1,0.44889453,1.9333333333333331,M,-458.4302068831483,,-462.5725508270684,355.3252258300781,338.107177734375,328.5634765625
3297,AM272,AM272.jpg,1,1,0.013175731,2.4833333333333334,M,-440.87579048765787,,-436.6413382366563,305.57659912109375,248.87722778320312,255.5899200439453
3298,AM273,AM273.jpg,1,1,0.00029396833,2.3666666666666667,M,-433.79990279638673,,-422.3799597432804,311.603759765625,218.258056640625,245.01930236816406
3299,AM274,AM274.jpg,1,1,0.046416715,4.0,M,-438.04439884205215,,-431.7566465558285,314.5817565917969,310.1279602050781,291.9558410644531
3300,AM275,AM275.jpg,1,1,3.136507e-05,2.55,M,-423.6133218660036,,-407.55289786789,364.097412109375,239.4553680419922,287.43804931640625
3301,AM276,AM276.jpg,1,1,0.12312576,2.583333333333333,M,-446.9536762002155,,-447.1522418878717,320.38287353515625,312.6000061035156,296.3945007324219
3302,AM277,AM277.jpg,1,1,0.002852183,2.55,M,-421.22443705479395,,-408.41407194881305,320.01116943359375,212.1515655517578,247.74069213867188
3303,AM278,AM278.jpg,1,1,0.052413967,2.5166666666666666,M,-420.0991794377739,,-409.527013987205,288.64471435546875,255.61904907226562,248.9902801513672
3304,AM279,AM279.jpg,1,1,0.11109949,2.35,M,-425.08749500691425,,-416.7181036615503,349.4387512207031,274.38262939453125,293.878173828125
3305,AM28,AM28.jpg,1,1,2.7788516e-05,4.233333333333333,M,-466.2214945377961,,-454.22831439895094,459.38592529296875,318.1903076171875,379.2202453613281
3306,AM280,AM280.jpg,0,1,0.99481577,2.283333333333333,M,-442.5124444527584,,-441.0867986971141,276.71728515625,274.9237976074219,252.4787139892578
3307,AM281,AM281.jpg,1,1,3.3666904e-05,2.25,M,-422.7817165177587,,-411.77404319525516,365.8240966796875,287.1604309082031,309.5350036621094
3308,AM282,AM282.jpg,1,1,0.35893512,1.6666666666666667,M,-421.5030885434353,,-417.1563692728438,298.9008483886719,263.6895446777344,259.0456848144531
3309,AM283,AM283.jpg,1,1,2.8645229e-05,2.7333333333333334,M,-404.44664551957095,,-391.8385967813314,290.1543884277344,147.53939819335938,201.60963439941406
3310,AM284,AM284.jpg,1,1,0.47049856,1.7166666666666666,M,-431.11002977407713,,-423.78326180785257,328.26611328125,264.9791259765625,276.8645935058594
3311,AM285,AM285.jpg,1,1,0.033329282,2.8833333333333333,M,-410.8760534540654,,-395.5693182099504,300.2456359863281,220.93516540527344,239.0557098388672
3312,AM286,AM286.jpg,1,1,0.3601016,1.9166666666666667,M,-510.30446020463603,,-521.798017413025,443.146240234375,391.41217041015625,403.0617370605469
3313,AM287,AM287.jpg,1,1,1.7309687e-06,2.433333333333333,M,-426.02280872017485,,-411.93434598189475,372.6056823730469,220.9478302001953,285.4718933105469
3314,AM288,AM288.jpg,1,1,0.00938415,2.216666666666667,M,-434.30294279324454,,-424.9417231619723,329.80712890625,248.93594360351562,270.2566223144531
3315,AM289,AM289.jpg,1,1,0.00027180815,2.4,M,-463.6856814690698,,-463.3499886746272,360.8218078613281,311.2153625488281,318.1059875488281
3316,AM29,AM29.jpg,1,1,0.0069697695,3.566666666666667,M,-429.4096427334706,,-433.6241547590074,336.4425048828125,290.84991455078125,294.2131042480469
3317,AM290,AM290.jpg,1,1,0.0058533666,2.2,M,-447.87032054118185,,-437.17955602327294,332.79595947265625,279.2264709472656,286.40533447265625
3318,AM291,AM291.jpg,1,1,0.13187969,2.583333333333333,M,-422.1618586181314,,-411.0830173487771,255.60227966308594,216.3577423095703,209.1394500732422
3319,AM292,AM292.jpg,1,1,0.2767941,2.55,M,-414.769725525121,,-404.18578847131937,298.3600769042969,240.4485321044922,247.15350341796875
3320,AM293,AM293.jpg,1,1,0.0018432795,2.15,M,-454.78438558471987,,-439.07059627417584,326.8467102050781,241.5624237060547,265.0628356933594
3321,AM294,AM294.jpg,1,1,0.030401988,2.65,M,-418.9831971397405,,-406.429075007836,336.59381103515625,229.0723114013672,265.6171569824219
3322,AM1463,AM1463.jpg,0,1,0.91679215,2.183333333333333,M,-427.98093570127776,,-429.78814848462446,298.6172790527344,277.51519775390625,266.0097961425781
3323,AM1464,AM1464.jpg,1,1,0.037730724,4.416666666666667,M,-411.9092175617605,,-404.1791814993862,249.8166046142578,154.6415557861328,175.5816192626953
3324,AM1465,AM1465.jpg,1,1,0.08286186,2.816666666666667,M,-421.5185085920573,,-409.87362438872066,265.2880554199219,203.49569702148438,208.71478271484375
3325,AM1466,AM1466.jpg,1,1,0.0008409579,4.016666666666667,M,-418.01162541031476,,-411.5654859777865,273.9687805175781,198.43057250976562,211.8596649169922
3326,AM1467,AM1467.jpg,1,1,0.0016526694,2.966666666666667,M,-436.8703172630999,,-432.28887860577,315.5621337890625,283.9417724609375,278.87078857421875
3327,AM1468,AM1468.jpg,1,1,0.0066725835,2.4166666666666665,M,-424.99988610245424,,-423.6112779804972,320.8989562988281,268.39019775390625,274.1759338378906
3328,AM1469,AM1469.jpg,1,1,0.11548618,3.8666666666666663,M,-413.1013011327223,,-399.72149001811573,292.6789245605469,219.52867126464844,233.65492248535156
3329,AM147,AM147.jpg,1,1,0.00045854782,3.816666666666667,M,-464.96433147751156,,-453.1078117352583,372.97845458984375,266.3781433105469,304.471435546875
3330,AM1470,AM1470.jpg,1,1,0.012257621,3.6,M,-425.4344252309528,,-415.80933700640753,404.4203186035156,325.96563720703125,350.1034240722656
3331,AM1471,AM1471.jpg,0,1,0.6421371,2.3,M,-410.5359088401412,,-402.8680733091366,283.01580810546875,257.9649353027344,246.96084594726562
3332,AM1472,AM1472.jpg,1,1,0.02810408,1.7166666666666666,M,-474.9524248478235,,-486.82253911887267,360.25433349609375,329.69036865234375,326.9666442871094
3333,AM1473,AM1473.jpg,1,1,0.28705502,1.65,M,-468.1081588851933,,-473.0750943548976,329.3926696777344,296.34759521484375,292.9649353027344
3334,AM1474,AM1474.jpg,1,1,0.16016804,2.35,M,-405.73632561757944,,-394.4572003504472,252.78273010253906,148.5441131591797,175.07131958007812
3335,AM1475,AM1475.jpg,1,1,0.04479414,2.833333333333333,M,-408.6939650785871,,-398.35703429722093,262.523193359375,171.30845642089844,191.8338623046875
3336,AM1476,AM1476.jpg,1,1,2.6862266e-05,2.6666666666666665,M,-428.0956241224473,,-418.88883343509264,346.7080078125,202.23501586914062,261.19049072265625
3337,AM1477,AM1477.jpg,1,1,1.501349e-05,2.5,M,-416.351770023602,,-405.2986515010579,328.6323547363281,216.22364807128906,255.03660583496094
3338,AM1478,AM1478.jpg,1,1,0.03246061,2.3,M,-401.14841033907663,,-389.6899952902427,274.2561340332031,157.10702514648438,193.95169067382812
3339,AM1479,AM1479.jpg,1,1,0.006095805,2.3,M,-437.7972041399199,,-433.0856279403271,342.3086242675781,261.8533020019531,283.793701171875
3340,AM148,AM148.jpg,1,1,0.10934036,4.1,M,-438.17464336270075,,-432.9269552667153,307.2373962402344,227.13204956054688,246.29173278808594
3341,AM1480,AM1480.jpg,1,1,0.12211057,1.8666666666666667,M,-418.97224524663903,,-406.05396785678977,359.68023681640625,299.9603576660156,311.99481201171875
3342,AM1481,AM1481.jpg,1,1,0.011182164,2.2666666666666666,M,-422.48704264127576,,-410.1707882474872,318.8088073730469,231.18359375,255.3628692626953
3343,AM1482,AM1482.jpg,1,1,0.0024921955,2.1666666666666665,M,-410.9419018781191,,-400.1506990438613,270.7096252441406,182.91769409179688,202.5808868408203
3344,AM1483,AM1483.jpg,1,1,0.011012485,2.75,M,-442.1014733890338,,-432.86415286450386,305.6955261230469,232.57371520996094,247.86663818359375
3345,AM1484,AM1484.jpg,0,1,0.66931486,2.533333333333333,M,-409.5613790018589,,-402.074247132708,216.93141174316406,166.08212280273438,158.0790252685547
3346,AM1485,AM1485.jpg,1,1,0.000762198,2.466666666666667,M,-417.2850558359798,,-406.4741167170393,276.1138610839844,194.7855682373047,211.560546875
3347,AM1486,AM1486.jpg,1,1,0.00018361272,2.583333333333333,M,-418.78432928680104,,-412.4808987198868,292.1299743652344,222.17311096191406,234.55943298339844
3348,AM1487,AM1487.jpg,1,1,0.006194945,2.45,M,-413.9855920809025,,-403.7656568173095,314.64044189453125,218.1204833984375,246.89129638671875
3349,AM1488,AM1488.jpg,1,1,0.00029379802,2.783333333333333,M,-442.9679064375407,,-428.7540600217926,371.6598205566406,286.20965576171875,312.5559387207031
3350,AM1489,AM1489.jpg,1,1,0.0039607496,2.25,M,-424.22795870917014,,-419.12133047977306,291.03619384765625,254.820556640625,249.9710235595703
3351,AM149,AM149.jpg,1,1,0.069862664,2.683333333333333,M,-445.7644147242691,,-435.29697946336273,332.8694152832031,276.6698303222656,285.2049255371094
3352,AM1490,AM1490.jpg,1,1,0.00077345903,2.2666666666666666,M,-434.03310556655293,,-426.1187638564148,285.5750427246094,215.15570068359375,227.1348876953125
3353,AM1491,AM1491.jpg,1,1,0.01944947,2.6,M,-425.10639318793307,,-413.1541711310953,300.2666320800781,229.02354431152344,242.84486389160156
3354,AM1492,AM1492.jpg,1,1,0.0057609836,2.783333333333333,M,-417.1596019209931,,-403.50699737235925,282.5102233886719,195.4982147216797,216.0636749267578
3355,AM1493,AM1493.jpg,1,1,0.00013291159,2.6,M,-421.0203106035541,,-409.04643108134024,333.0618591308594,229.83621215820312,263.71417236328125
3356,AM1494,AM1494.jpg,0,1,0.9558502,2.7,M,-407.2030205745349,,-398.141166743722,237.36468505859375,225.32493591308594,203.03790283203125
3357,AM1495,AM1495.jpg,1,1,0.039201148,2.7,M,-426.4144712836645,,-418.83696647783694,354.7590026855469,300.8023681640625,309.573486328125
3358,AF64,AF64.jpg,0,0,0.77843636,2.3,F,-440.42673169487387,-435.15552767482694,,251.09844970703125,324.47198486328125,268.0185852050781
3359,AF640,AF640.jpg,0,0,0.9999331,2.6,F,-404.0704467567881,-403.1091962912893,,219.9544219970703,323.0676574707031,253.0692596435547
3360,AF641,AF641.jpg,0,0,0.999169,2.4833333333333334,F,-423.98196312424966,-418.9298429926415,,247.49649047851562,333.1348876953125,271.6328430175781
3361,AF642,AF642.jpg,0,0,0.8598154,2.7,F,-407.88171659753357,-406.85162907156746,,204.4652099609375,203.2697296142578,170.9679412841797
3362,AF643,AF643.jpg,0,0,0.9999651,2.2,F,-421.5027372237922,-418.4358943038892,,204.21405029296875,323.32470703125,246.55392456054688
3363,AF644,AF644.jpg,0,0,0.9998172,2.6,F,-427.4092458424036,-423.7002423396383,,183.87628173828125,304.61529541015625,225.76138305664062
3364,AF645,AF645.jpg,0,0,0.86247236,2.783333333333333,F,-422.85519051700584,-423.7560508132978,,267.0454406738281,308.5904235839844,266.3426208496094
3365,AF646,AF646.jpg,0,0,0.9999919,3.633333333333333,F,-467.9287093183188,-461.93124924379435,,349.7675476074219,476.12432861328125,402.7201843261719
3366,AF647,AF647.jpg,0,0,0.99981993,3.7,F,-417.6796242992883,-413.85792217157825,,236.27052307128906,334.491943359375,267.43603515625
3367,AF648,AF648.jpg,0,0,0.9983821,2.6666666666666665,F,-405.00065604056806,-403.3097881894512,,194.65467834472656,288.35028076171875,219.51283264160156
3368,AF649,AF649.jpg,0,0,0.7131227,2.2,F,-435.5285409398941,-432.9192871290244,,270.6944274902344,314.0086669921875,271.30462646484375
3369,AF65,AF65.jpg,0,0,0.9998635,2.9166666666666665,F,-422.0727450733882,-417.83285791316524,,254.98146057128906,381.8169250488281,305.0697937011719
3370,AF650,AF650.jpg,0,0,0.99907994,2.45,F,-434.5639014574477,-429.1877142862907,,232.4600067138672,322.9715881347656,258.5379333496094
3371,AF651,AF651.jpg,0,0,0.9990646,2.65,F,-459.1775601056518,-455.1367412655011,,265.4983215332031,349.1083984375,289.56988525390625
3372,AF652,AF652.jpg,0,0,0.9994281,2.6333333333333333,F,-442.15295473004454,-436.2302241102086,,377.08148193359375,496.3223571777344,426.5335693359375
3373,AF653,AF653.jpg,0,0,0.99989676,2.583333333333333,F,-425.9934792825327,-420.1115744953905,,247.9808349609375,362.5385437011719,290.0552978515625
3374,AF654,AF654.jpg,0,0,0.9999893,2.5166666666666666,F,-418.100176897238,-412.9762116458182,,220.02243041992188,388.5639343261719,295.5733642578125
3375,AF655,AF655.jpg,0,0,0.99989414,3.316666666666667,F,-431.47710065881637,-422.70485742957476,,227.05361938476562,351.3367004394531,274.158935546875
3376,AF656,AF656.jpg,0,0,0.99998784,2.6,F,-423.7972372359106,-417.81470395222306,,264.2355041503906,418.2507019042969,331.72991943359375
3377,AF657,AF657.jpg,0,0,0.9999753,2.4166666666666665,F,-423.54964383366337,-424.62711532161677,,183.9293670654297,312.2592468261719,230.94509887695312
3378,AF658,AF658.jpg,0,0,0.9946174,2.8,F,-405.68673034491695,-402.426936954061,,186.3763427734375,278.6778564453125,209.44322204589844
3379,AF659,AF659.jpg,0,0,0.9939097,2.55,F,-413.3192871240726,-412.86384401261427,,186.2512969970703,216.73561096191406,168.8184051513672
3380,AF66,AF66.jpg,0,0,0.9965211,2.0,F,-411.94828381003447,-408.4455016391928,,227.2074737548828,302.2425231933594,243.2172088623047
3381,AF660,AF660.jpg,0,0,0.99986696,2.5,F,-428.02556079589993,-423.2643955273247,,244.8483123779297,356.729248046875,285.08062744140625
3382,AF661,AF661.jpg,0,0,0.9995745,2.3833333333333333,F,-404.8448614519234,-399.79296134253735,,243.0131378173828,350.94281005859375,280.67034912109375
3383,AF662,AF662.jpg,0,0,0.9973779,2.933333333333333,F,-410.3507013787814,-406.5580799540719,,225.19390869140625,335.64544677734375,263.34918212890625
3384,AF663,AF663.jpg,0,0,0.99914324,2.95,F,-402.2953180732986,-399.44494234003145,,175.52194213867188,254.53294372558594,188.3220977783203
3385,AF664,AF664.jpg,0,0,0.99072987,2.4,F,-408.33663359424105,-403.9027426361655,,193.20899963378906,281.1307373046875,214.12571716308594
3386,AF665,AF665.jpg,0,0,0.95255685,2.55,F,-414.43024966225016,-410.1609563873549,,207.12879943847656,262.3564453125,208.6488494873047
3387,AF666,AF666.jpg,0,0,0.99975806,2.933333333333333,F,-406.34497821278404,-402.16113916962934,,168.5484161376953,303.03326416015625,218.6014404296875
3388,AF667,AF667.jpg,0,0,0.99996567,2.3,F,-415.08323649213713,-412.6893533051359,,192.13499450683594,280.23114013671875,213.0502166748047
3389,AF668,AF668.jpg,0,0,0.9984383,2.183333333333333,F,-436.81842381925935,-427.8252029721366,,307.7333679199219,429.5243225097656,356.73968505859375
3390,AF669,AF669.jpg,0,0,0.99905115,3.183333333333333,F,-433.47360065948067,-426.0650140052473,,274.5382080078125,377.9427185058594,311.0846862792969
3391,AF67,AF67.jpg,0,0,0.99991834,3.083333333333333,F,-412.26837456384476,-408.6077567634332,,204.7240447998047,327.4659729003906,249.48077392578125
3392,AF670,AF670.jpg,0,0,0.99955326,3.05,F,-422.7148149011704,-419.86150215528943,,236.02757263183594,359.3643493652344,283.00811767578125
3393,AF671,AF671.jpg,0,0,0.9996841,2.6,F,-413.3753819472778,-410.99722764745565,,164.0259246826172,276.74945068359375,198.53237915039062
3394,AF672,AF672.jpg,0,0,0.9938666,2.466666666666667,F,-417.0720709211519,-414.90960057009795,,208.88880920410156,276.925537109375,218.6981201171875
3395,CM172,CM172.jpg,1,1,8.888715e-06,3.4833333333333334,M,-470.0127910733944,,-463.907635730568,433.4809875488281,329.7583312988281,368.7694396972656
3396,CM173,CM173.jpg,1,1,2.1808498e-07,3.316666666666667,M,-434.59769679204345,,-424.1499202854664,398.47381591796875,268.27178955078125,321.0035705566406
3397,CM174,CM174.jpg,1,1,4.755341e-05,3.6,M,-521.1910767340776,,-519.7961405081195,566.5523071289062,487.4587097167969,516.68798828125
3398,CM175,CM175.jpg,1,1,2.020234e-06,3.25,M,-487.2116289748675,,-491.3159909026821,483.84747314453125,366.29583740234375,414.49755859375
3399,CM176,CM176.jpg,1,1,0.0001813759,2.5,M,-489.1780221520916,,-497.9329061164808,551.905029296875,498.1839904785156,513.8685913085938
3400,CM177,CM177.jpg,1,1,3.9507108e-07,2.9833333333333334,M,-456.31181113932763,,-450.15137817650634,409.46417236328125,325.4156494140625,352.7688293457031
3401,CM178,CM178.jpg,1,1,1.0038755e-06,2.45,M,-481.8745675918235,,-479.50525843189723,459.754150390625,356.6729736328125,396.18487548828125
3402,CM179,CM179.jpg,1,1,5.620588e-07,2.7666666666666666,M,-496.2168788459086,,-500.1197604297594,521.7149047851562,452.3655700683594,475.4768371582031
3403,CM18,CM18.jpg,1,1,2.6421878e-07,2.583333333333333,M,-483.61170131845813,,-477.3321198125934,487.79705810546875,368.66436767578125,417.84857177734375
3404,CM180,CM180.jpg,1,1,7.4520784e-07,3.05,M,-431.51152690076975,,-428.27916980318577,387.83740234375,285.55999755859375,321.9455261230469
3405,CM181,CM181.jpg,1,1,9.9360435e-08,2.966666666666667,M,-485.7627175272751,,-485.4476180943512,523.4072265625,414.80218505859375,458.9942321777344
3406,CM182,CM182.jpg,1,1,2.1065262e-05,2.6666666666666665,M,-431.69061990726635,,-430.05712760154734,393.4228515625,314.1231689453125,338.22357177734375
3407,CM183,CM183.jpg,1,1,3.25064e-08,3.816666666666667,M,-463.5609335587638,,-453.46617459974397,478.1282653808594,337.61029052734375,398.69964599609375
3408,CM184,CM184.jpg,1,1,8.4011015e-05,2.55,M,-510.5745852638802,,-511.8185952818885,495.5747985839844,403.1508483886719,437.8701171875
3409,CM185,CM185.jpg,1,1,3.7072073e-06,2.716666666666667,M,-459.30782201359665,,-456.86932564072447,375.7438049316406,288.20068359375,315.89434814453125
3410,CM186,CM186.jpg,1,1,0.00037162393,4.116666666666666,M,-506.49165156109785,,-497.8102744824381,477.70391845703125,414.04388427734375,432.99468994140625
3411,CM187,CM187.jpg,1,1,9.572357e-06,4.133333333333334,M,-497.8728232153578,,-494.8418788964905,490.537109375,378.33551025390625,423.73333740234375
3412,CM188,CM188.jpg,1,1,1.4184068e-06,2.95,M,-484.9682871798756,,-477.91024436444286,478.6997375488281,351.9703369140625,405.19873046875
3413,CM189,CM189.jpg,1,1,4.8438733e-07,2.6,M,-483.4347006382129,,-480.69058312088316,504.945556640625,406.655029296875,444.78857421875
3414,CM19,CM19.jpg,1,1,8.877135e-06,3.633333333333333,M,-486.68163186926176,,-490.3148746352892,395.9360046386719,312.19891357421875,338.7985534667969
3415,CM190,CM190.jpg,1,1,1.5368618e-08,2.25,M,-454.1240268107397,,-452.26331608792765,407.50872802734375,284.7594299316406,333.53167724609375
3416,CM191,CM191.jpg,1,1,3.9579623e-05,2.9833333333333334,M,-449.6058979120648,,-447.09619099231185,380.2714538574219,267.1182556152344,309.26849365234375
3417,CM192,CM192.jpg,1,1,1.2737055e-06,2.9,M,-529.4967254718484,,-529.5873971440902,531.5376586914062,401.8486328125,457.9028625488281
3418,CM193,CM193.jpg,1,1,4.2418683e-06,2.783333333333333,M,-472.26069597985213,,-463.4084531285956,464.1971130371094,378.0754699707031,408.5067138671875
3419,CM194,CM194.jpg,1,1,6.783551e-07,2.1166666666666667,M,-436.6139125800186,,-432.51097245063727,370.84918212890625,296.9338073730469,317.0443420410156
3420,CM195,CM195.jpg,1,1,0.0008922988,2.283333333333333,M,-479.8992688426898,,-488.6062740188934,411.1641845703125,367.8775329589844,373.98211669921875
3421,CM196,CM196.jpg,1,1,5.6653597e-09,2.966666666666667,M,-453.0644360819465,,-453.4575841237448,448.46722412109375,315.4736022949219,371.4713134765625
3422,CM197,CM197.jpg,1,1,1.666111e-05,2.3833333333333333,M,-452.6412566429659,,-455.6476938159057,440.1080322265625,370.3824462890625,391.2886962890625
3423,CM198,CM198.jpg,1,1,3.5819536e-07,2.583333333333333,M,-422.46646459119114,,-411.4522273740072,408.72491455078125,289.2987365722656,336.2181396484375
3424,AF230,AF230.jpg,0,0,0.9972228,2.683333333333333,F,-453.12648410519205,-448.0369727070006,,349.6651306152344,438.73284912109375,380.8462219238281
3425,AF231,AF231.jpg,1,0,0.15442668,2.6666666666666665,F,-426.7580046301339,-427.7279932525726,,273.6573791503906,279.7885437011719,253.48123168945312
3426,AF232,AF232.jpg,0,0,0.99994266,1.9833333333333332,F,-437.08631428502446,-433.9768317917671,,210.50022888183594,276.5462951660156,219.2300567626953
3427,AF233,AF233.jpg,0,0,0.99988866,2.933333333333333,F,-417.71388832319167,-414.316515786392,,219.0037078857422,325.00128173828125,253.8936004638672
3428,AF234,AF234.jpg,0,0,0.99999726,2.3,F,-530.8328799030529,-530.4199561708958,,462.6630859375,591.5744018554688,519.3037719726562
3429,AF235,AF235.jpg,0,0,0.86631715,2.65,F,-430.23940592388954,-423.3062816031035,,223.1676025390625,273.5006408691406,223.541748046875
3430,AF236,AF236.jpg,0,0,0.9997676,3.9,F,-410.2299945230226,-405.5929046121114,,153.4945526123047,285.16741943359375,200.2703857421875
3431,AF237,AF237.jpg,0,0,0.99999094,2.9,F,-417.7219306787878,-414.7277366080282,,210.63796997070312,330.4735107421875,253.8863067626953
3432,AF238,AF238.jpg,0,0,0.9999726,2.683333333333333,F,-421.81076167716765,-416.7307943833184,,301.1912841796875,457.57720947265625,371.0987243652344
3433,AF239,AF239.jpg,0,0,0.64626884,2.8666666666666667,F,-420.92844789997326,-423.06226107897777,,200.32394409179688,197.94383239746094,165.2980499267578
3434,AF24,AF24.jpg,0,0,0.6811489,2.433333333333333,F,-415.36490717452,-414.1919439748367,,231.12860107421875,240.4354248046875,208.0445556640625
3435,AF240,AF240.jpg,0,0,0.99874216,3.066666666666667,F,-408.80724509142897,-407.14253580911276,,249.57223510742188,330.71875,271.1057434082031
3436,AF241,AF241.jpg,0,0,0.9995726,1.9833333333333332,F,-434.0707868632647,-427.9863604008269,,279.49444580078125,360.8955078125,303.0661315917969
3437,AF242,AF242.jpg,0,0,0.96249026,2.7666666666666666,F,-409.05263460122006,-404.91955491220176,,203.12545776367188,262.53350830078125,206.78399658203125
3438,AF243,AF243.jpg,0,0,0.96890223,2.4833333333333334,F,-437.00831348666634,-449.1421163684055,,271.9403381347656,301.8614807128906,264.95977783203125
3439,AF244,AF244.jpg,0,0,0.9999697,4.216666666666667,F,-421.7308714927258,-418.593603717291,,263.3546447753906,361.84375,296.3291931152344
3440,AF245,AF245.jpg,0,0,0.9160915,2.6,F,-409.7270065675898,-409.24512595666323,,239.01780700683594,257.09912109375,221.9965362548828
3441,AF246,AF246.jpg,0,0,0.9997577,3.2,F,-404.24737438269113,-403.2604925560398,,149.98509216308594,269.8841247558594,187.9739532470703
3442,AF247,AF247.jpg,0,0,0.99844897,2.8666666666666667,F,-421.35051504475643,-417.90038339951377,,208.51126098632812,290.39013671875,227.08895874023438
3443,AF248,AF248.jpg,1,0,0.0898773,1.8333333333333333,F,-438.0313216004229,-438.77994447708676,,331.1587219238281,350.10888671875,322.162841796875
3444,AF249,AF249.jpg,0,0,0.99983215,2.95,F,-407.58301733898554,-403.64778674189836,,183.25230407714844,291.0531311035156,216.36631774902344
3445,AF25,AF25.jpg,0,0,0.9847018,1.7666666666666666,F,-447.6972102966306,-447.783433293229,,281.04656982421875,311.6650085449219,275.188720703125
3446,AF250,AF250.jpg,0,0,0.999995,2.716666666666667,F,-424.43616832339967,-420.63580738892006,,203.88722229003906,335.6483459472656,254.5242919921875
3447,AF251,AF251.jpg,0,0,0.9999807,2.7,F,-406.9567612720721,-404.88283366357854,,237.20138549804688,372.27337646484375,291.708251953125
3448,AF252,AF252.jpg,0,0,0.9965107,2.783333333333333,F,-427.78662658120516,-424.2603387233373,,209.97116088867188,276.47088623046875,218.92860412597656
3449,AF253,AF253.jpg,0,0,0.9815274,2.7,F,-434.2173099798581,-428.4633929140058,,311.7757568359375,407.7460021972656,345.5404357910156
3450,AF254,AF254.jpg,0,0,0.9998715,3.183333333333333,F,-408.08302437104624,-406.60238929138,,199.12266540527344,325.01190185546875,245.5789031982422
3451,AF255,AF255.jpg,0,0,0.99933213,1.7833333333333334,F,-483.47863524508506,-492.57227850154135,,358.2735595703125,421.0115661621094,374.79736328125
3452,AF256,AF256.jpg,0,0,0.9998486,2.8,F,-427.25858479198,-427.8176743611768,,287.3475646972656,336.8099365234375,292.6986389160156
3453,AF257,AF257.jpg,0,0,0.9985505,2.3833333333333333,F,-414.95808518342085,-411.18528835588097,,200.73423767089844,303.1862487792969,231.8960723876953
3454,AF258,AF258.jpg,0,0,0.8845446,2.3,F,-442.37182436599767,-431.58327446502625,,265.6544189453125,360.7922058105469,296.71429443359375
3455,AF259,AF259.jpg,0,0,0.74890184,2.0,F,-416.1492211446917,-418.20540051094696,,222.783935546875,266.10919189453125,218.84034729003906
3456,AF26,AF26.jpg,0,0,0.98599374,2.25,F,-442.04557713621466,-434.7824192228489,,320.60772705078125,422.3081970214844,358.0984191894531
3457,AF260,AF260.jpg,0,0,0.9999062,2.2666666666666666,F,-409.29515244200525,-404.269183192734,,256.006591796875,395.769287109375,314.2516174316406
3458,AM1148,AM1148.jpg,1,1,0.07844513,2.6,M,-411.1036383874259,,-402.22796961864003,243.8275604248047,178.10594177246094,182.35824584960938
3459,AM1149,AM1149.jpg,0,1,0.5273757,1.8166666666666669,M,-433.5843054829006,,-426.2486498193034,284.1205749511719,230.8309326171875,233.81922912597656
3460,AM115,AM115.jpg,0,1,0.90130717,1.9,M,-444.2515113274553,,-453.84534995101376,305.1000061035156,298.1634216308594,280.46649169921875
3461,AM1150,AM1150.jpg,1,1,0.000861482,2.2,M,-458.5985462658484,,-460.3892631305523,320.87908935546875,263.002685546875,271.54119873046875
3462,AM1151,AM1151.jpg,1,1,0.46200514,2.566666666666667,M,-413.43485343397293,,-403.0278998263824,244.98304748535156,241.12847900390625,216.2117919921875
3463,AM1152,AM1152.jpg,1,1,2.1145772e-05,2.033333333333333,M,-462.6758498651306,,-456.3001563143147,440.983154296875,319.01239013671875,368.4905090332031
3464,AM1153,AM1153.jpg,1,1,1.9129246e-05,2.35,M,-418.7665463020743,,-412.1311580698668,306.65765380859375,191.40899658203125,230.23011779785156
3465,AM1154,AM1154.jpg,1,1,0.072748885,2.95,M,-431.10165096109745,,-422.1027874910304,254.87339782714844,243.72634887695312,223.26937866210938
3466,AM1155,AM1155.jpg,1,1,0.0010664195,2.6666666666666665,M,-418.25817742632614,,-406.81293913391056,283.4426574707031,215.6432647705078,226.0278778076172
3467,AM1156,AM1156.jpg,1,1,0.010921724,3.1,M,-426.3870499882759,,-421.5745990450987,282.9521179199219,222.0635986328125,228.81170654296875
3468,AM1157,AM1157.jpg,1,1,0.0022628047,2.7333333333333334,M,-429.16894659782906,,-422.42113073371405,319.06854248046875,257.0170593261719,267.5798645019531
3469,AM1158,AM1158.jpg,1,1,0.124522254,2.8666666666666667,M,-429.12532288165374,,-419.2446886843844,311.4375,260.18280029296875,264.59765625
